,id,composition,Eg,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127
385,31160,Li2Fe3Te1O8,0.06959999999999944,0.787301242351532,0.6175605058670044,-0.7568789720535278,-0.1033596619963646,-0.8933212757110596,0.4043897092342377,-0.9828836917877196,-1.6851128339767456,1.0253686904907229,0.27996838092803955,-0.06402027606964111,0.9117368459701538,-0.15978863835334778,-0.44646114110946655,-1.1924495697021484,-0.9881659150123596,-0.3503742218017578,-0.86867356300354,0.2590391039848328,-0.05808739364147186,-1.0179580450057983,0.06811229139566423,0.5486406683921814,0.8159045577049255,-0.924669086933136,0.2555692195892334,0.7169149518013,0.455470860004425,-0.4251192808151245,-0.252961665391922,-0.13688352704048154,1.1137830018997192,0.014237523078918457,0.9141653180122375,1.258945107460022,-0.5144317150115967,-0.0641438215970993,-0.3714347183704376,1.765846610069275,-0.7787367701530457,-0.29889681935310364,-1.9423428773880005,1.1926264762878418,-0.15005269646644592,-1.0017564296722412,-1.3584781885147097,-0.2669183015823364,1.5115914344787598,-1.037578821182251,-0.7572877407073975,0.7796311378479004,0.07972289621829988,-0.1644035279750824,-0.8756880760192871,0.3744667172431946,0.3430397212505341,-1.3574672937393188,-0.5901132822036743,-0.4927919507026672,-0.0137435644865036,-0.057390343397855766,1.999359488487244,0.322857677936554,-1.5395169258117676,-0.057043604552745826,-0.2485745549201965,-0.332403302192688,1.1753370761871338,-0.8655421733856201,-0.7065311670303345,-0.6054422855377197,1.425196409225464,1.049374222755432,0.1952817738056183,-0.6326768398284912,-0.2382996827363968,-0.06338396668434143,-0.12342186272144318,-0.4907501339912415,-1.3832007646560671,-0.7247014045715332,-0.16306650638580322,1.4873300790786743,-0.15214163064956665,0.5941120386123657,1.0938280820846558,-0.8159447312355042,0.9636375904083252,0.2662539780139923,0.332235187292099,0.3635816276073456,0.2700263261795044,-0.2363967448472977,-0.06459525227546692,0.4622125029563904,-0.1565818190574646,-0.09536471962928772,-0.0943586677312851,-1.3117890357971191,1.1829373836517334,-0.3514063656330109,0.8346837759017944,-0.2504258453845978,0.1987624615430832,-0.23081032931804654,-0.6753581166267395,0.1666816771030426,-1.621442794799805,-0.02406512200832367,1.0658795833587646,-0.6144616603851318,-0.5691894888877869,0.8646017909049988,-0.3254930377006531,0.4900698959827423,0.20668141543865204,0.2477979511022568,-1.649114012718201,0.5924210548400879,0.36338719725608826,-1.489749550819397,0.6614134907722473,0.4320425391197205,-1.1220510005950928,0.5161881446838379,0.7561419010162354,0.7704299688339233,-0.6676734685897827
327,20475,Fe1Sn1Rh2,0.07019999999999982,-0.6841630339622498,-0.4305225610733032,0.38300561904907227,-0.18467958271503448,-0.4791645705699921,-1.1888589859008791,0.15872123837471008,0.08672972023487091,1.4328616857528689,0.6947814226150513,0.4531731605529785,0.26584431529045105,0.0696222335100174,0.08363979309797287,-0.937059223651886,0.0862719938158989,0.8206398487091064,0.5966247320175171,-0.4762157201766968,-0.00037942826747894287,-1.6280827522277832,0.2727699875831604,1.0339595079421997,-0.6083000898361206,-0.21864891052246094,-0.5098295211791992,-0.4418928921222687,0.11592311412096025,-0.004745848476886749,-0.4646852910518646,-0.324020653963089,-0.22339323163032526,-0.6697593331336975,-0.1935705542564392,-0.0013982169330120089,0.2770242691040039,-0.41439434885978704,0.3913467824459076,0.008051298558712006,-1.1447068452835083,0.3155159056186676,0.14055779576301575,0.9080541729927064,-0.3722614049911499,-1.1064945459365845,-0.015451990067958832,0.4841271936893463,0.3096017837524414,-1.6784796714782717,-0.048069804906845086,0.4130825400352478,-0.4184346199035645,0.19851863384246826,-0.9062658548355104,0.20409530401229856,-0.2628050148487091,-0.3022042214870453,0.3113716542720795,-0.3464038372039795,0.05490950495004654,-1.4080362319946291,-0.14652277529239655,0.8900473713874817,-0.32348912954330444,0.4982149302959442,-0.42252954840660095,-0.3586608171463013,-0.03795229271054268,-0.04060104489326477,0.02130364626646042,0.4726402163505554,-0.5730891227722168,-0.22754305601119995,0.12264230847358705,0.3402881026268005,-0.3060705065727234,0.2680100798606873,-0.2430638074874878,-0.910752296447754,-0.13799691200256348,0.39427900314331055,-0.08082089573144913,0.4547061622142792,-0.1779724657535553,0.17352652549743652,-0.8989863395690918,-0.338495135307312,-0.4169144630432129,-0.86488938331604,-0.2006545960903168,0.5941828489303589,-1.7072491645812988,0.5899021625518799,0.26825186610221863,-0.38604307174682617,-0.13678310811519626,0.9560204744338988,0.38639962673187256,-0.6405242681503296,0.6309143900871277,0.4214119613170624,0.6934863328933716,0.06340741366147995,-0.2779053747653961,-0.7769637703895569,1.595398187637329,-0.8172334432601929,0.009499289095401764,-0.4706451594829559,-0.015473820269107819,-0.20919474959373474,0.3169107437133789,-0.272083580493927,0.02533885277807713,1.980421781539917,0.2724851369857788,-0.5318136811256409,-1.3394308090209959,-0.7757045030593872,-0.5846275687217712,-0.5096039175987244,0.5973361730575562,0.6454763412475586,-0.7306824326515198,-0.4946874678134918,1.1220340728759766,0.401892364025116,0.19029808044433594
562,1605,Cs2As1Br1Cl6,0.07030000000000003,-0.5655975937843323,0.5477910041809082,-0.005826927721500397,1.9079819917678835,-0.07589694112539291,1.1122186183929443,-1.324128270149231,-0.3105906844139099,1.259042501449585,-0.9953836798667908,0.9960283041000366,-0.9181894659996032,0.4140448570251465,-0.08175211399793625,-0.21834924817085266,-1.2984623908996582,0.15316854417324066,1.0476129055023191,-0.5294679403305054,-0.7263951301574707,-0.19814109802246094,1.3958548307418823,-0.11252341419458388,0.11763818562030792,-1.853696584701538,0.1473473459482193,-1.393258571624756,-0.4053026139736176,0.7743532657623291,0.6488759517669678,0.3058018982410431,0.2684505581855774,-1.3002433776855469,-0.9019142389297484,-0.9040260314941406,-0.5836634635925293,0.2408386468887329,1.6579630374908447,-1.0401375293731692,-0.4019649922847748,0.7998822927474976,-1.2194486856460571,-0.12702669203281405,0.7294907569885254,0.4076717495918274,0.3415485918521881,0.2377647012472153,-0.0903150737285614,0.7396240234375,-1.3423646688461304,-0.07178589701652527,-0.6710236072540283,-0.5805259943008423,2.0825848579406743,-0.2905658483505249,-1.0923354625701904,0.10228331387043,-0.3738736808300018,-1.2929099798202517,-0.02064378559589386,1.2123935222625732,1.8633946180343628,-1.0832875967025757,-0.4879460334777832,2.0049519538879395,0.0024554133415222172,0.972527801990509,-0.11820471286773683,1.0362985134124756,0.5262088775634766,0.6363170742988586,-0.25407183170318604,1.1871050596237185,-1.4059195518493652,-1.1337000131607056,0.3423817753791809,0.42749959230422974,-0.716621994972229,-1.4466617107391355,0.6833695769309998,0.27421632409095764,0.547912061214447,0.4800188541412354,0.680574893951416,0.4207891523838043,-0.5284547805786133,0.6761221289634705,-0.6975618600845337,-0.37180227041244507,-0.05954186245799065,-0.3074541687965393,-1.7178688049316406,0.8920564651489258,-0.38132596015930176,1.4677714109420776,-0.9219381213188172,-0.6674915552139282,-0.5276541709899902,1.0505781173706057,1.8291618824005127,2.1428332328796387,0.43755483627319336,0.22973525524139404,-0.6488320827484131,-0.2680552899837494,0.11779187619686128,0.2078380584716797,1.69830322265625,-0.7032060623168945,0.18350863456726074,1.6378185749053955,-0.7473641037940979,2.4208710193634038,-0.8526849150657654,0.5482604503631592,-1.3496907949447632,-2.0948224067687993,0.5464835166931152,0.19670699536800385,-0.8275218009948729,1.5484529733657837,-0.1698751300573349,-0.07188300043344498,-1.1220906972885132,-0.7744797468185425,1.0037412643432615,0.15186582505702972,0.5928561091423035
459,27921,K2Pb1O6,0.07490000000000008,0.37852513790130615,-0.16418515145778656,0.1307877153158188,-0.657917857170105,-0.3976162970066071,-0.023845016956329342,-0.6259204149246216,-0.5459033846855164,0.10779770463705064,0.7798464298248291,0.7079340219497681,-0.10283885896205902,-0.7571503520011902,-0.4326154589653015,0.4596108496189117,0.12130381911993028,0.8888193964958191,-0.057574097067117684,0.3046745657920837,-0.6398484706878662,-0.3183749318122864,-0.8299497365951538,-0.5361759066581726,0.4869019389152527,0.4685189127922058,0.34850576519966125,-0.1945745050907135,0.5488255023956299,1.080180287361145,1.1228253841400146,0.6506356000900269,0.07299588620662689,-0.6975997686386108,0.596415638923645,0.2970189154148102,-0.6369462013244629,0.149363175034523,0.2611616253852844,0.2665739059448242,-0.7751358151435852,-1.1675820350646973,0.019298285245895386,1.0541253089904783,1.06826913356781,-0.728144645690918,0.32493802905082697,-0.20361457765102384,0.9039078950881958,-0.7206578254699707,1.5985393524169922,-0.517468273639679,0.6344709992408752,-1.0331544876098633,0.13097648322582245,-0.20001529157161715,0.9516931772232056,-0.06410553306341171,-0.9247392416000366,0.8152863383293152,-1.0386934280395508,-1.308095932006836,2.2717318534851074,-0.14615902304649353,0.5962381958961487,-0.8210539817810059,0.4438720941543579,-0.8522799015045166,0.08916878700256348,0.3784149289131165,-0.2840024828910828,0.2942609190940857,0.10542750358581544,0.047935552895069115,-1.1749584674835205,0.019033282995224,0.9709630608558656,-0.3980879187583923,-0.1228957623243332,-1.406696319580078,-0.3216300904750824,1.5028889179229736,-1.2029801607131958,-0.2451316714286804,-0.7430102825164795,-0.22796674072742465,-0.7785419225692749,0.17595051229000092,0.729267418384552,-1.488582968711853,-0.39004990458488464,0.0035373643040657048,0.2973494529724121,-0.4527537226676941,-0.27861154079437256,1.0766894817352295,-0.6373505592346191,0.16237890720367432,-0.3302844166755676,-0.06726057082414627,0.73404860496521,0.5735801458358765,1.3920294046401978,-0.6315456628799438,0.6459004282951355,-1.0009140968322754,1.1977508068084717,-0.059002812951803214,0.8375287055969238,1.4239095449447632,-0.32645368576049805,-0.4552212655544281,0.26349204778671265,1.333325743675232,-0.07974348962306976,0.2948479056358337,0.2774851322174072,-0.2960614562034607,-0.471260279417038,-0.6644719243049622,0.6686413884162903,-0.417079508304596,1.0573835372924805,-0.8514469861984253,0.6383072733879089,1.5919350385665894,-0.5423026084899902,-0.2558083236217499,0.4434708058834076
478,10361,Ho1Se1I1,0.07620000000000005,-0.2707141637802124,-0.06256291270256042,0.053890716284513474,1.864614486694336,-0.3806643187999725,0.2164705991744995,-1.4652615785598757,-1.1058037281036377,0.6985074877738953,-0.0914684534072876,0.6608815193176271,-0.00918760895729065,0.4997367262840271,-0.21968141198158264,-1.0238345861434937,0.3123874068260193,-0.5507011413574219,-0.6858708262443542,-0.6569125056266785,0.5345141291618347,-0.13056479394435885,-0.4746437966823578,0.26102134585380554,0.7565935850143433,-0.4305465221405029,0.14389127492904666,0.6046677231788635,-0.35542178153991705,-0.7024244666099548,0.28228852152824396,1.096163630485535,-0.23891043663024905,-0.9643781781196594,-0.7680676579475403,-0.6767112016677856,0.355059415102005,-1.0911540985107422,0.21419918537139893,-0.5679340958595276,-2.038138628005981,-0.4257338345050812,-0.6168526411056519,0.24736690521240234,0.4441022276878357,-0.2082522213459015,-0.08332882076501846,0.0022875340655446053,0.9870216250419616,-0.7041893005371094,-0.5601136088371277,0.5992632508277893,-0.11244934797286987,0.6064336895942688,0.217124804854393,0.05029603838920593,-1.0519211292266846,-0.7118644714355469,-1.5821011066436768,-0.6513938307762146,-1.106310248374939,-0.14177030324935913,0.7695707082748413,-0.5067616105079651,-1.091205596923828,0.6118312478065491,0.9976558089256288,0.406189501285553,-0.26039260625839233,0.6092766523361206,-0.7846211791038513,0.4337419867515564,-0.025466546416282654,1.1358462572097778,-0.1461257040500641,-0.6702972650527954,-0.8118656873703003,-0.31895923614501953,-0.00968986749649048,0.2648616135120392,-0.6384287476539612,0.6081442832946777,-0.10594037175178528,0.8412880897521973,1.2684608697891235,1.0258049964904783,-0.2334199845790863,0.9852996468544006,-0.009616687893867493,-0.023179173469543457,0.8014087080955505,-0.04365738481283188,-0.7264829277992249,-0.42979833483695984,0.881702184677124,0.4831164181232453,-1.573965311050415,-1.095117211341858,-0.3359974026679993,0.6449394822120667,0.2702275216579437,0.651247501373291,0.8320517539978027,0.15312887728214264,-0.0591638907790184,-0.6694751381874084,0.9944680333137512,1.32841694355011,0.357117235660553,-0.9716885089874268,0.710274338722229,0.7484593391418457,-0.3250542879104614,1.7489482164382937,-0.7473104596138,0.2555859684944153,-0.8426811099052429,0.033326998353004456,0.4866799116134644,0.3977672457695007,0.07877146452665329,-0.4752061069011688,-0.06432466208934784,-0.6722040176391602,-0.6937015056610107,0.02475419640541077,-0.3932706415653229,1.1367876529693604,-0.5021570920944214
511,41425,Al1Te1W2O8,0.07869999999999999,0.6369578838348389,-0.12747132778167725,0.233281210064888,-0.007146923802793027,-0.055945523083209985,0.398958295583725,-0.2350549548864365,-0.709425151348114,-0.4458343684673309,-0.4904066324234009,0.8858834505081177,1.2517540454864502,-0.030142799019813538,-1.4172815084457395,-0.4340195953845978,-1.1590100526809692,-0.649886965751648,1.104466438293457,0.4757805466651917,0.11584477126598358,-0.9374529123306274,0.5555086135864258,0.4453230202198029,0.7286475896835327,-0.703443706035614,0.9896488189697266,0.9491235613822936,0.18988484144210813,-0.7517173290252686,-0.3083111643791199,-0.04432196170091629,0.7978702783584595,0.9233697056770324,0.7435564398765564,1.5960969924926758,0.941049337387085,-0.28560417890548706,0.11849959194660188,0.5350219011306763,-1.751820087432861,-0.2603771984577179,-1.683280348777771,0.8853453993797302,-0.5174248218536377,-0.4167487621307373,0.1905161440372467,-0.6718733906745911,1.1222696304321291,-0.3792946338653565,0.3357660174369812,-0.3146321177482605,-0.5111420154571533,-0.4897079467773438,-1.0379589796066284,0.34992802143096924,0.3407087624073029,-0.6750567555427551,-1.1965786218643188,-0.10495392978191376,-0.9515777230262756,-0.26046666502952576,0.8108817338943481,-0.29972124099731445,-1.085673689842224,-0.23846682906150815,0.023466415703296658,0.18857598304748532,-0.04361840710043907,0.4860738813877106,-0.5949628353118896,-0.5550742149353027,1.3092035055160522,0.19375574588775635,0.34997960925102234,-0.5277979373931885,0.16660341620445251,0.5760641098022461,-0.8267704844474792,-0.7245062589645386,-0.4723259508609772,-0.6682224273681641,-1.0104913711547852,-0.20521846413612368,-0.7329627275466919,0.009743630886077879,-0.736703634262085,0.1492578387260437,1.0269489288330078,0.7372677326202393,-0.20502838492393494,0.5371819734573364,0.0941210612654686,-0.9618861675262452,1.2863914966583252,0.5893005132675171,-0.9163727164268494,-0.563875675201416,0.17569202184677124,-0.24298718571662906,0.4620898365974426,0.2759572267532349,-0.6203168630599976,-0.7029899954795837,-0.6260188221931458,-0.3700045347213745,0.4706526398658752,0.6179644465446472,-0.1668507158756256,-0.0312298983335495,0.6219851970672607,-0.26112300157547,-0.20239052176475525,1.1990667581558228,0.874894380569458,1.2407114505767822,-0.5073570013046265,0.4539114236831665,0.3061874508857727,0.10979695618152617,0.6171485781669617,-2.0034215450286865,-0.5070984363555908,-0.932270884513855,-0.6980973482131958,-0.05083087086677551,-0.059787899255752563,1.6377538442611694,-0.4624727070331574
91,8107,Ba1Yb2Co1O5,0.08210000000000006,1.2524749040603638,-0.16601556539535522,1.3407357931137085,0.5797092318534851,-1.0104140043258667,0.08037623763084413,-0.5170663595199585,-0.1714460551738739,0.6115069985389711,1.168526291847229,-0.5813295841217041,1.6580950021743774,-0.353006511926651,0.652009129524231,0.23443755507469174,-0.7050601840019226,0.3410838842391968,1.5323710441589355,-0.8182898759841919,-0.5040500164031982,0.0772177055478096,0.209795743227005,0.17196132242679596,-0.1294916868209839,0.311217725276947,-0.8454325199127197,0.08581820130348206,-0.7869880199432373,-0.4977178573608398,-0.2811047732830048,0.5307419896125793,-1.547052979469299,-1.3445724248886108,0.26141941547393804,0.05223952606320381,-0.29935604333877563,0.3394937813282013,0.8835223317146301,1.2037076950073242,0.4049072563648224,0.5633897185325623,0.21743834018707275,-0.9596020579338074,0.5271374583244324,-0.5428385734558105,0.4264757335186005,-0.6733033657073975,0.1999737173318863,-0.5225641727447511,0.0050230175256729135,-0.3825995326042175,-0.6298251152038574,0.052639372646808624,-0.06433434784412384,0.040226668119430535,-1.038700819015503,0.2563900649547577,-0.6328216791152954,0.8933183550834656,-0.4876478016376496,-0.3649128377437592,1.8464715480804443,0.3992781043052673,-0.27686715126037603,-0.8484290838241577,-1.7426254749298096,-1.1831947565078735,1.4972965717315674,-0.3753082454204559,0.07389011234045029,-0.032838188111782074,-0.3405603170394897,-0.4881165325641632,0.5332602262496948,0.5102728605270386,-0.12724359333515167,-1.4439513683319092,0.012728765606880188,-1.62527334690094,0.05945419892668724,1.5208098888397217,-0.9980538487434388,0.27024757862091064,-0.9578051567077636,-0.080588698387146,-0.6735605001449585,0.1563611477613449,-0.17550049722194672,-0.33444470167160034,-0.9759329557418824,0.9432853460311891,-1.2171642780303955,-0.378755271434784,0.7180960178375244,1.6767065525054932,-1.0988790988922121,-0.41608670353889465,0.03489777445793152,-0.5070338249206543,-0.8249902725219727,0.30342113971710205,0.03356003761291504,1.0509376525878906,-0.5041297674179077,-0.9259102940559388,1.2730095386505127,-0.6484573483467102,0.9001529216766357,0.8293884992599487,-0.8723764419555664,0.4506656229496002,0.27150434255599976,0.9420950412750244,-0.7259482145309448,1.6986489295959473,-0.1124437153339386,-0.4173471927642822,-0.6752491593360901,-0.9145218133926392,0.5467976927757263,-1.2148007154464722,0.4299497604370117,-0.20683524012565613,0.5255224704742432,-0.22157853841781616,0.5307337045669556,-0.6396809816360474,0.2497539222240448
958,8585,Ta2Nb1Tc1,0.08230000000000004,-0.13230301439762115,0.13996221125125885,0.9872944951057434,0.9741953015327454,-0.979845643043518,1.3333691358566284,0.18008871376514435,1.1024166345596311,-0.37842711806297297,-0.4911414980888367,-0.3888434767723084,-1.1945542097091677,-0.8342674374580383,-1.4360580444335938,0.048291586339473724,-0.10652311891317368,1.050007700920105,1.7740983963012695,-0.4725993871688843,1.333201885223389,-0.4207195043563843,1.099669337272644,-0.2687903642654419,1.4037961959838867,1.3384647369384766,1.0927647352218628,0.17669911682605746,0.9436346292495728,-0.6600657105445862,-1.438417673110962,-1.720799684524536,1.9972255229949951,-0.13083751499652865,1.2905179262161257,-0.9055252075195312,1.0384087562561035,-0.4088338017463684,-0.0613677129149437,0.016801871359348297,0.5263803005218506,0.825057864189148,-0.3937869966030121,-1.2111163139343262,-0.36139363050460815,1.5757060050964355,0.8820064067840576,-0.8638408184051514,0.10381260514259337,-0.25048330426216125,-0.6428162455558777,-0.7588858008384705,-1.6855496168136597,1.577197790145874,-2.0590171813964844,-0.4965497851371765,-0.059534311294555664,-1.692939519882202,-1.3041564226150513,0.7097746133804321,0.20216652750968933,1.4636398553848269,1.1907029151916504,1.1337727308273315,-2.2537729740142822,-0.7205060124397278,1.297627091407776,-0.8139610290527344,-2.1979112625122066,0.17202799022197726,-0.1713358908891678,-0.5014798641204834,-0.39913636445999146,0.5789638161659241,1.3737080097198486,1.168902039527893,0.6975423693656921,0.785736620426178,-0.7557399868965149,0.019113346934318542,-1.719675064086914,1.2286720275878906,-1.343544602394104,1.482042670249939,-0.09935472905635834,-1.8962424993515012,-1.686012864112854,0.7314203381538391,-0.7826709151268005,0.6231337785720825,0.6276090741157532,0.5531893372535706,-2.4229586124420166,-0.3235164284706116,0.2387821227312088,0.3433052599430084,0.21533623337745667,0.4805448949337006,-0.3143423199653625,-0.13870380818843842,0.1276579350233078,-0.21607381105422974,-0.6362922191619873,-0.700250506401062,-0.019056320190429688,0.0055695921182632455,0.4438368082046509,-0.08991625905036926,-0.3979932069778441,1.886758804321289,0.34639251232147217,-0.963847517967224,-0.728448212146759,1.1965409517288208,0.33909332752227783,0.1397840976715088,0.3898488879203797,0.06532882153987885,-1.3119175434112549,-1.160247802734375,1.2184392213821411,-0.6395977139472961,1.3300422430038452,-0.6635768413543701,-1.5839964151382446,-0.2755292654037476,-0.3204908072948456,-0.7707359790802002,1.3032418489456177
900,6907,Cd1Ge1As1P1,0.08530000000000015,1.0375751256942751,0.5398634672164917,0.3785221576690674,0.6133019328117371,0.011319868266582487,1.2001532316207886,-1.40533185005188,0.5630927681922913,0.4499939382076264,-0.19290822744369507,-0.12395400553941728,-0.6893911361694336,-0.9337537288665771,-0.5375586152076721,-0.9010795950889589,-0.005480356514453888,-0.3836039900779724,1.9486348628997805,0.7841975092887878,-1.6319329738616943,-0.059127040207386024,1.4508333206176758,-0.6440427303314209,1.1030367612838743,0.21008619666099548,0.9929782748222352,-1.4790444374084473,0.12437444180250168,1.1072574853897097,-1.1072458028793335,-0.17369094491004944,-0.2862070798873901,-0.8239619135856628,-0.23519450426101685,-0.39772114157676697,-0.030493855476379395,-0.6369077563285828,0.7470948696136475,0.8436846137046814,-0.3450486361980438,0.8812425136566162,-0.5428658723831177,0.4545382261276245,-0.8098099231719971,-0.049879468977451324,-0.5487967133522034,-1.275729775428772,0.511425793170929,0.5917270183563232,-0.1713106781244278,-0.7849456667900085,-0.5470240712165833,0.28422442078590393,0.7055551409721375,-0.3839859068393707,0.5322175025939941,-0.5457642078399658,0.7807751893997192,-1.0960718393325806,-0.2690708339214325,-0.3009914755821228,0.9334672689437866,-0.2510867714881897,0.27263158559799194,1.4634567499160769,0.03756386786699295,1.6592817306518557,0.3835024535655975,0.6776696443557739,-0.7899361848831177,-0.15156851708889008,-0.0008950084447860717,-0.3341326415538788,0.3912104666233063,-0.36422720551490784,-0.35327672958374023,0.4621619582176209,-0.7711442112922668,-0.9621994495391846,-0.7277631163597107,-0.3544420003890991,-0.1353192925453186,0.2558535039424896,0.21137984097003934,0.053030282258987434,-1.4364432096481323,0.6829363107681274,-0.6199914216995239,-0.7076553106307983,1.7758458852767944,-0.09886398166418076,-0.20289811491966248,1.2375911474227903,1.1683824062347412,-0.08370482921600343,-1.8696298599243164,-0.9876217842102052,-1.1567115783691406,-0.16449397802352905,-0.1800786852836609,0.08804740011692047,2.0660262107849117,-0.06653007119894028,-1.563121676445007,0.2521547377109528,-0.5242674946784973,0.193940669298172,0.6451029181480408,-1.2220746278762815,1.2566012144088743,1.367856502532959,0.44084233045578,-0.459673821926117,-1.0128654241561892,0.014970682561397552,-0.3431379199028015,-0.788788914680481,-0.35360032320022583,-1.3204375505447388,-1.2765766382217407,-0.7250909209251404,0.3273355066776276,0.5701335072517395,0.7064291834831238,0.31152045726776123,0.14550313353538513,-0.2566041350364685,-0.4270271360874176
670,23758,Y1As2O2,0.08699999999999998,0.16171668469905853,-0.17446932196617124,-1.3680078983306885,0.5299649834632874,0.11811316013336183,1.3491801023483276,-0.3853778839111328,0.5152270197868347,0.6718155741691589,-0.04856029525399208,0.9058047533035278,-0.09126675128936768,0.6230122447013855,0.17687049508094788,-0.6321867108345032,0.731633722782135,0.13602112233638766,0.19775542616844174,0.6686224341392517,0.6122531294822693,-0.2469865381717682,0.5736597776412964,0.04754862934350968,-0.5363073945045471,0.2531188726425171,0.16724348068237305,0.0070349201560020455,0.76043701171875,0.5246366858482361,-0.05465186759829521,1.0749673843383791,-0.4818235039710999,-0.3597637414932251,-0.6868381500244141,0.1523182988166809,1.1122255325317385,-0.7290247678756714,-0.2662644684314728,0.6228781938552856,-1.0516875982284546,0.6827452778816223,-0.8585798144340515,-1.3419311046600342,0.1859858185052872,-0.4684349000453949,0.5308521389961243,-1.0009698867797852,1.2582197189331057,0.9499859809875488,-0.599462628364563,0.5254207849502563,-0.2974211275577545,-0.9028024673461914,0.108158677816391,-1.12536358833313,0.032745830714702606,-0.07603660225868225,-0.4088650643825531,0.12633109092712402,0.2322404682636261,-0.4285360276699066,1.5968172550201416,-0.5437051057815552,-0.30286937952041626,1.4311894178390503,-0.2295902967453003,0.8961570858955383,-1.3798333406448364,0.8010994195938109,-0.7254207134246826,-0.016977287828922268,-0.29204559326171875,0.05365584045648575,0.24973788857460025,0.18785472214221954,-0.8463888168334961,-0.32368898391723633,-0.8332062363624573,-1.034184813499451,-0.09274937212467194,-0.3774409890174866,-0.2608627676963806,0.705852746963501,-0.032316647469997406,-0.8326336145401001,-0.19226711988449094,0.708459198474884,1.0199528932571411,-0.6874159574508667,-0.2324934005737305,-0.06842506676912308,-0.7555475831031799,0.7532670497894287,0.9782532453536988,1.1138920783996582,-1.1230461597442627,-0.5536161661148071,0.2226754128932953,-0.3481004238128662,0.14979368448257446,0.5086179375648499,-0.04423320293426514,-0.19314414262771606,0.2677050232887268,-0.7327009439468384,0.8273330926895142,-0.3502192795276642,0.7611104846000671,-0.25466811656951904,0.2052864730358124,0.30036038160324097,-0.6942101120948792,-0.1420072615146637,0.1966768056154251,-1.0622889995574951,-0.5922092795372009,-1.2377543449401855,-0.06659536063671112,0.025499060750007633,-0.6431708335876465,-1.6257392168045044,0.6523630023002625,0.4403919279575348,-0.3669469356536865,0.5115312337875366,0.3667210042476654,0.4485453963279724,0.1060626283288002
106,12330,Sr1Sn2As2,0.08879999999999999,0.07678921520709991,-0.2488961815834045,-0.9276041388511658,0.3937546014785767,-0.29482167959213257,0.8459746837615967,-0.7394223809242249,0.21703596413135529,0.6333511471748352,-0.12646304070949554,0.65754634141922,0.5238146185874939,1.0028965473175049,0.7021750807762146,-0.17583954334259033,0.2357187271118164,0.4950147867202759,0.7974799871444702,0.3888809084892273,0.7514818906784058,-0.7842532992362976,-0.12146491557359695,-0.059251554310321815,-0.6366718411445618,-0.3182441592216492,0.01236647367477417,0.14300380647182465,0.6394108533859253,-0.0712926834821701,-0.08218355476856233,0.19898781180381772,-0.09721076488494873,0.3274226784706116,-1.0519607067108154,0.6458051204681396,1.2250070571899414,-0.6744325160980225,0.5791885852813721,1.123313546180725,-1.5785169601440432,0.008273646235466003,-0.9998672604560852,0.043309308588504784,-0.2099900096654892,-0.8004460334777832,0.18787196278572085,-1.6748881340026855,1.173948884010315,1.5028951168060305,-0.6297397017478943,0.25603044033050537,-1.1253217458724976,-0.6419873833656311,-0.04846058785915375,-0.4020839929580689,-0.4977896809577942,0.12396082282066345,-0.5590904951095581,0.09377295523881912,-0.09646346420049667,-0.5629174709320068,0.3380369544029236,0.027248945087194443,0.6074984669685364,1.2036768198013306,-0.14372125267982486,0.6282016634941101,-0.27754274010658264,0.6271061897277832,-0.9686133861541748,-0.17977279424667358,0.07681478559970856,-0.47775998711586,-0.2349454462528229,0.7693023681640625,-0.6818296313285828,0.597728431224823,-0.580053985118866,-1.5633838176727295,0.3394509553909302,-0.11487814784049988,1.0532275438308716,0.7698278427124023,-0.37951403856277466,-0.3063366413116455,0.2972325682640076,0.9039250016212464,-0.2955068349838257,-0.3786250650882721,-0.5121877193450928,-0.12793508172035215,-1.3891682624816897,0.09646542370319366,0.2554061710834503,-0.20924560725688932,-0.8793265223503113,0.01672951877117157,0.15631264448165896,0.2358705699443817,0.942525029182434,1.3518357276916504,0.8501089811325073,-0.35450950264930725,-0.20799939334392548,-0.5405874252319336,0.017613142728805542,0.3152603507041931,0.4284346401691437,-0.3628900945186615,-0.07553089410066605,0.13219285011291504,0.6520090699195862,0.9554564952850342,-0.4706849455833435,0.10518845170736313,-0.4113547205924988,-1.7616872787475586,-0.8775643110275269,-0.2885149717330933,-1.5467207431793213,-1.1933068037033079,0.507379412651062,0.5814597010612488,-0.5974366664886475,0.9852603673934937,0.26791036128997797,-0.028420776128768917,-0.20023056864738464
